prompt_strategy,automl,task,dataset,llm_summarizer,summarization_prompt,judging_llm,judging_prompt,metric,score,label
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,deepseek-r1:14b,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,judge_zeroshot,Relevance,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Accuracy,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Clarity,3,Good
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Completeness,2,Average
HIERARCHICAL_PROMPTING,AUTOSKLEARN,REGRESSION,advertising_dataset,llama4,Hierarchical_prompt,llama4,judge_zeroshot,Relevance,3,Good
